R1;ETA - Distrito Nova Estrela;2020-01-02;Turbidez;0,5975390625
R2;ETA JUTURNAÍBA;2020-01-02;Cor;5,83
R2;ETA JUTURNAÍBA;2020-01-02;Cloro;1,47
R2;ETA JUTURNAÍBA;2020-01-02;Turbidez;0,5
R3;Codipi;2020-01-02;Cor;2,9749999999999996
R3;Codipi;2020-01-02;Cloro;1,825
R3;Codipi;2020-01-02;Turbidez;0,32499999999999996
R3;ETA 3;2020-01-02;Cor;12,679233169555665
R3;ETA 3;2020-01-02;Cloro;1,5427202701568605
R3;ETA 3;2020-01-02;Turbidez;1,3675468635559083
R3;ETA 1 e 4;2020-01-02;Cor;5,712226998806
R3;ETA 1 e 4;2020-01-02;Cloro;1,8042875695228577
R3;ETA 1 e 4;2020-01-02;Turbidez;0,5650537669658662
R3;ETA Rocio;2020-01-02;Cor;7,41500209569931
R3;ETA Rocio;2020-01-02;Cloro;1,5735554826259612
R3;ETA Rocio;2020-01-02;Turbidez;0,5024935102462769
R3;ETA Vega;2020-01-02;Cor;3,567181396484375
R3;ETA Vega;2020-01-02;Cloro;0,268819580078125
R3;ETA Vega;2020-01-02;Turbidez;0,6639724731445312
R3;ETA Vila da Glória;2020-01-02;Cor;4,366238671541215
R3;ETA Vila da Glória;2020-01-02;Cloro;0,7241505226492881
R3;ETA Vila da Glória;2020-01-02;Turbidez;0,6488646557927131
R3;ETA TULIPAS;2020-01-02;Cor;0,0
R3;ETA TULIPAS;2020-01-02;Cloro;1,27
R3;ETA TULIPAS;2020-01-02;Turbidez;0,26
R3;ETA Zimbros;2020-01-02;Cor;1,479833984375
R3;ETA Zimbros;2020-01-02;Cloro;0,9711865234374999
R3;ETA Zimbros;2020-01-02;Turbidez;0,25298828125
R3;ETA BBS;2020-01-02;Cor;6,907031249999999
R3;ETA BBS;2020-01-02;Cloro;1,536640625
R3;ETA BBS;2020-01-02;Turbidez;0,19562500000000002
R1;ETA CARLINDA;2020-01-03;Cor;3,3328125
R1;ETA CARLINDA;2020-01-03;Cloro;1,5535156250000002
R1;ETA GUARANTÃ;2020-01-03;Cor;4,7841796875
R1;ETA GUARANTÃ;2020-01-03;Cloro;1,4525000000000001
R1;ETA GUARANTÃ;2020-01-03;Turbidez;1,2325263671875
R1;ETA MATUPÁ;2020-01-03;Cor;3,4676171875
R1;ETA MATUPÁ;2020-01-03;Cloro;11,5975
R1;ETA MATUPÁ;2020-01-03;Turbidez;9,11931640625
R1;ETA NOVO PROGRESSO I;2020-01-03;Cor;3,785986328125
R1;ETA NOVO PROGRESSO I;2020-01-03;Cloro;1,7078076171875
R1;ETA NOVO PROGRESSO I;2020-01-03;Turbidez;0,4796044921875
R1;ETA PEIXOTO DE AZEVEDO;2020-01-03;Cor;6,5736328125
R1;ETA PEIXOTO DE AZEVEDO;2020-01-03;Cloro;1,4918066406250001
R1;ETA PEIXOTO DE AZEVEDO;2020-01-03;Turbidez;1,34521484375
R1;ETA TRAÍRAS;2020-01-03;Cor;5,62353515625
R1;ETA TRAÍRAS;2020-01-03;Cloro;1,2453515625000002
R1;ETA TRAÍRAS;2020-01-03;Turbidez;0,43269531249999993
R1;ETA Guarantã 2;2020-01-03;Cor;4,84091796875
R1;ETA Guarantã 2;2020-01-03;Cloro;1,5311083984375
R1;ETA Guarantã 2;2020-01-03;Turbidez;0,6980761718749999
R1;ETA NORTELÂNDIA;2020-01-03;Cor;10,5890625
R1;ETA NORTELÂNDIA;2020-01-03;Cloro;1,28033203125
R1;ETA NORTELÂNDIA;2020-01-03;Turbidez;0,95390625
R1;ETA JAURU;2020-01-03;Cor;3,925
R1;ETA JAURU;2020-01-03;Cloro;0,86234375
R1;ETA JAURU;2020-01-03;Turbidez;0,1
R1;ETA JANGADA;2020-01-03;Cor;3,5109375
R1;ETA JANGADA;2020-01-03;Cloro;1,2158984375
R1;ETA JANGADA;2020-01-03;Turbidez;0,309453125
R1;ETA CORGÃO (Nova-Completa);2020-01-03;Cor;4,5666015625
R1;ETA CORGÃO (Nova-Completa);2020-01-03;Cloro;0,53640625
R1;ETA CORGÃO (Nova-Completa);2020-01-03;Turbidez;0,20650390624999998
R1;ETA CACAU;2020-01-03;Cor;16,914990234375
R1;ETA CACAU;2020-01-03;Cloro;1,439228515625
R1;ETA CACAU;2020-01-03;Turbidez;0,365205078125
